TimeDiff,
0.0,
0.0011950000000000571,
0.002374999999999794,
0.0007660000000004885,
0.034746000000000166,
0.02440299999999951,
0.00013199999999979894,
0.0002080000000006521,
0.00013699999999960966,
0.005749999999999922,
0.0001820000000005706,
0.001994999999999969,
0.002678999999999654,
2.000000000279556e-06,
0.039502999999999844,
0.02830200000000005,
0.00011999999999989797,
0.007352000000000025,
0.004067000000000043,
0.00012499999999970868,
0.03185799999999972,
0.006803000000000559,
0.0027159999999994966,
0.00011100000000041632,
0.0007619999999999294,
6.4000000000064e-05,
0.0004919999999994928,
4.300000000068138e-05,
0.0006199999999996209,
3.799999999998249e-05,
0.0006310000000002702,
3.6999999999842714e-05,
0.0010490000000000776,
3.799999999998249e-05,
0.0005309999999996151,
4.000000000026205e-05,
0.0006500000000002615,
3.499999999956316e-05,
0.0006710000000005323,
3.399999999942338e-05,
0.0004970000000001917,
3.500000000045134e-05,
0.001278999999999364,
0.00016400000000071913,
0.0005849999999991695,
6.000000000039307e-05,
0.0005530000000000257,
5.499999999969418e-05,
0.02832699999999999,
7.300000000043383e-05,
0.003382000000000218,
0.00021699999999924557,
4.8000000000492093e-05,
0.002759000000000178,
0.000300000000000189,
0.037187999999999555,
0.04112999999999989,
0.006978000000000151,
0.00011899999999975819,
0.008566000000000074,
0.00018100000000043082,
0.002406999999999826,
0.03868600000000022,
0.00018599999999935335,
0.025769000000000375,
7.299999999954565e-05,
0.016073000000000448,
7.299999999954565e-05,
7.700000000010476e-05,
1.000000000139778e-06,
0.008269000000000304,
0.0003009999999994406,
7.00000000000145e-05,
0.000492000000000381,
0.02662100000000045,
0.058718999999999966,
8.09999999997757e-05,
0.0005239999999995248,
0.00012699999999998823,
4.000000000026205e-05,
0.00025000000000030553,
1.9999999993913775e-06,
5.600000000072214e-05,
5.799999999922534e-05,
2.000000000279556e-06,
4.7000000000352316e-05,
0.006979999999999542,
0.00010699999999985721,
9.499999999995623e-05,
0.0005740000000002965,
3.799999999998249e-05,
0.00020299999999995322,
3.6000000000591115e-05,
0.0040639999999996235,
8.500000000033481e-05,
0.0,
0.008419999999999206,
0.03602900000000009,
0.00014500000000072788,
0.005922999999999234,
0.03602000000000061,
0.017647999999999442,
0.00016499999999997073,
0.00013500000000021828,
6.100000000053285e-05,
0.015189999999999593,
0.001883000000000301,
0.011937999999999782,
0.00010900000000013677,
0.007670000000000066,
0.03613299999999953,
0.05018200000000039,
6.699999999959516e-05,
0.0017690000000003536,
0.036144000000000176,
0.04711999999999961,
7.700000000010476e-05,
0.0020809999999995554,
0.03607600000000044,
6.500000000020378e-05,
0.03633599999999948,
0.03295899999999996,
7.00000000000145e-05,
0.013857000000000674,
6.49999999993156e-05,
0.0005070000000007013,
6.099999999964467e-05,
0.00045400000000039853,
4.599999999932436e-05,
0.000524000000000413,
4.699999999946414e-05,
0.0006630000000003022,
4.1000000000401826e-05,
0.0004239999999997579,
3.900000000012227e-05,
0.0006810000000001537,
4.699999999946414e-05,
0.00043000000000059657,
5.2999999999414626e-05,
0.001110999999999862,
6.100000000053285e-05,
0.0005309999999996151,
4.7000000000352316e-05,
0.0005489999999994666,
4.8000000000492093e-05,
0.0018620000000000303,
6.799999999973494e-05,
0.0006170000000000897,
4.999999999988347e-05,
0.0007330000000003167,
6.500000000020378e-05,
0.0014289999999999026,
9.999999992515995e-07,
0.0,
6.000000000039307e-05,
0.0018609999999998905,
0.008379999999999832,
0.0003220000000005996,
5.8000000000113516e-05,
0.06734099999999899,
0.02801800000000121,
0.0001029999999992981,
7.599999999996498e-05,
4.099999999951365e-05,
0.005929000000000073,
9.999999999976694e-05,
0.3058550000000011,
0.01157899999999934,
0.00011399999999994748,
1.1999999999900979e-05,
6.30000000008124e-05,
0.002053999999999334,
1.0000000010279564e-06,
0.025152999999999537,
0.06676700000000046,
0.00013499999999844192,
6.600000000034356e-05,
0.00015500000000123748,
4.699999999857596e-05,
0.15610999999999997,
0.0020660000000010115,
0.06973200000000013,
0.014770999999999646,
0.07471499999999942,
0.0018039999999999168,
0.0,
0.0006890000000012719,
0.0,
0.012947999999999737,
7.300000000043383e-05,
0.0025329999999996744,
0.010006999999999877,
0.00293399999999977,
0.04284599999999905,
0.00017500000000048033,
5.100000000091143e-05,
0.007036999999998628,
0.025627000000000066,
0.0005340000000000344,
0.00013600000000124624,
4.999999999988347e-05,
0.008782999999999319,
0.00026599999999987745,
5.699999999997374e-05,
0.0005040000000011702,
6.699999999959516e-05,
0.011920999999999182,
0.0005860000000001975,
5.9999999999504894e-05,
0.019018000000000868,
0.09163000000000032,
0.00018099999999954264,
0.0011919999999996378,
0.23766600000000082,
0.00023299999999970566,
8.899999999911756e-05,
0.3701650000000001,
0.0617990000000006,
0.008710999999999913,
9.999999992515995e-07,
0.00010700000000163357,
2.9999999995311555e-06,
5.699999999997374e-05,
7.000000000090267e-06,
0.024939999999999074,
0.007538000000000267,
0.0009440000000005,
0.03436400000000006,
0.029054000000000357,
0.00029799999999902127,
9.299999999967667e-05,
0.00017900000000103944,
5.400000000044258e-05,
0.006824999999999193,
0.007307000000000841,
0.002029999999999532,
0.00023799999999951638,
6.49999999993156e-05,
0.00010300000000107445,
3.6999999998954536e-05,
0.003015000000001322,
0.010239000000000331,
8.499999999855845e-05,
0.14756900000000073,
0.050955000000000084,
0.00014700000000011926,
0.08516999999999975,
9.999999992515995e-07,
0.0020170000000003796,
1.0000000010279564e-06,
0.02735999999999983,
0.004068999999999434,
0.0019170000000006127,
0.0028559999999995256,
0.0007429999999999382,
0.015587999999999269,
9.000000000014552e-05,
0.0002830000000013655,
0.005354999999999777,
0.006668999999998704,
0.0003350000000015285,
6.399999999828765e-05,
0.0007030000000014525,
0.03745299999999929,
6.199999999978445e-05,
8.200000000080365e-05,
0.009195999999999316,
0.011642999999999404,
0.00017600000000150828,
6.49999999993156e-05,
0.021933999999999898,
0.08709400000000045,
0.00017399999999945237,
0.42239499999999985,
0.011606999999999701,
0.0006840000000014612,
0.025896999999998727,
0.0036330000000006635,
0.06109000000000009,
0.0043959999999998445,
9.999999992515995e-07,
0.004782000000000508,
9.099999999939712e-05,
8.500000000033481e-05,
4.000000000026205e-05,
0.017744999999999678,
0.040472000000001174,
0.03613599999999906,
8.200000000080365e-05,
0.014518999999999949,
0.00011699999999947863,
0.3031649999999999,
0.06336899999999979,
0.07046500000000044,
0.00025499999999922807,
5.9000000000253294e-05,
0.0005310000000005033,
3.5999999999702936e-05,
0.008639999999999759,
0.0008980000000011756,
9.999999992515995e-07,
0.02379099999999923,
6.30000000008124e-05,
0.0012559999999997018,
0.02536300000000047,
0.015682999999999225,
0.0001230000000003173,
5.200000000016303e-05,
0.0010770000000004387,
0.017372999999999195,
0.00015900000000002024,
5.100000000091143e-05,
0.07180699999999973,
0.11042299999999905,
0.00010400000000032605,
0.043406000000000944,
9.999999992515995e-07,
0.0,
0.02461000000000091,
0.00013899999999900103,
1.0000000010279564e-06,
9.999999992515995e-07,
0.0006029999999999092,
0.0006409999999998917,
0.024055999999999855,
0.0001600000000010482,
0.0004029999999985989,
0.010296000000000305,
0.0018580000000003594,
0.0007839999999994518,
0.020520000000001204,
0.4883589999999991,
0.0023300000000006094,
0.030811999999999173,
0.00819100000000006,
1.0000000010279564e-06,
0.00015400000000020952,
5.799999999922534e-05,
0.0004559999999997899,
5.100000000091143e-05,
0.02521400000000007,
0.04142199999999896,
0.0003390000000003113,
8.00000000005241e-05,
0.00023399999999895726,
5.499999999969418e-05,
0.3093370000000011,
9.099999999939712e-05,
0.028807999999999723,
1.0000000010279564e-06,
0.002222999999998976,
0.023851999999999762,
0.034464000000001604,
0.00027699999999875047,
5.600000000072214e-05,
0.029771000000000214,
0.18091800000000013,
0.00011699999999947863,
0.00367799999999896,
0.0001020000000000465,
0.06686000000000014,
0.044491000000000724,
9.999999992515995e-07,
0.0,
0.04396999999999984,
0.04470700000000072,
0.0014780000000005344,
0.00010799999999910881,
0.01498699999999964,
0.00018400000000085015,
0.11590799999999923,
0.0028490000000012117,
0.0,
0.00552499999999867,
7.600000000174134e-05,
7.599999999996498e-05,
3.1999999999143824e-05,
0.019102000000000174,
0.07975399999999944,
0.00020600000000037255,
6.899999999987472e-05,
0.00017700000000075988,
5.3999999998666226e-05,
0.3072700000000008,
9.999999992515995e-07,
0.001392000000000948,
9.999999992515995e-07,
0.028845999999999705,
0.0020730000000011017,
0.027752999999998806,
0.00015100000000067837,
0.00010400000000032605,
0.024860999999999578,
0.00025399999999997647,
0.0001220000000010657,
0.5877469999999985,
0.0028330000000007516,
0.0,
0.009595000000000908,
8.899999999911756e-05,
9.999999999621423e-06,
3.799999999998249e-05,
0.015304000000000428,
0.07205300000000037,
0.00022300000000008424,
0.00015499999999946112,
0.00014299999999956015,
8.400000000108321e-05,
0.3084530000000001,
9.999999992515995e-07,
0.0008359999999996148,
1.0000000010279564e-06,
0.02797299999999936,
0.0005910000000000082,
0.030915000000000248,
6.4000000000064e-05,
0.00011199999999966792,
0.010320999999999358,
0.00021700000000102193,
6.100000000053285e-05,
0.3539109999999983,
1.0000000010279564e-06,
0.01436599999999899,
0.021558000000000632,
0.1211549999999999,
6.100000000053285e-05,
5.200000000016303e-05,
0.0,
1.2999999999152578e-05,
0.023582000000001102,
7.599999999996498e-05,
0.0006009999999996296,
0.00015799999999899228,
4.300000000156956e-05,
0.0005489999999994666,
0.000204000000000093,
4.000000000026205e-05,
9.999999992515995e-07,
3.200000000092018e-05,
0.0010300000000000864,
5.199999999838667e-05,
0.021088999999999913,
0.0009220000000009776,
0.0011849999999995475,
0.00017800000000001148,
0.00028799999999939985,
0.051292000000000115,
0.005190000000000694,
0.0,
0.005860000000000198,
9.099999999939712e-05,
8.200000000080365e-05,
4.099999999951365e-05,
0.021008000000000138,
0.1578759999999999,
4.7000000000352316e-05,
0.00010099999999901854,
0.0001270000000008764,
2.000000000279556e-06,
9.999999992515995e-07,
4.400000000082116e-05,
7.000000000090267e-06,
1.8999999999991246e-05,
0.0902719999999988,
0.0020850000000010027,
0.06072799999999923,
0.00023700000000026478,
7.599999999996498e-05,
0.00018400000000085015,
4.699999999857596e-05,
0.06740100000000027,
1.0000000010279564e-06,
0.0009929999999993555,
9.999999992515995e-07,
0.02441699999999969,
0.0005030000000019186,
0.03426999999999936,
0.00025300000000072487,
5.999999999772854e-05,
0.003980000000002093,
0.00018199999999879424,
7.300000000043383e-05,
0.54955,
0.003361999999999199,
1.0000000010279564e-06,
0.010950000000001125,
0.00012100000000003774,
1.899999999821489e-05,
3.6999999998954536e-05,
0.016266000000001668,
0.06534399999999962,
0.00021999999999877673,
0.00011100000000041632,
0.00013600000000124624,
3.600000000147929e-05,
0.01757299999999873,
0.03843699999999828,
0.00015500000000301384,
0.03846199999999911,
0.00022200000000083264,
0.038362999999996816,
0.000280000000000058,
0.03859300000000232,
0.00016300000000057935,
0.03836999999999691,
0.00021500000000074238,
0.038434999999999775,
0.0001600000000010482,
0.038761000000000934,
0.00023599999999746046,
0.022340000000003357,
9.999999974752427e-07,
0.0009490000000020871,
9.999999974752427e-07,
0.015455000000002883,
0.00025099999999866895,
0.008399999999998187,
0.0011950000000027217,
0.028789999999997207,
0.0003680000000017003,
0.005832999999999089,
0.0001220000000010657,
9.899999999873899e-05,
0.0043260000000024945,
0.0001529999999974052,
6.30000000008124e-05,
0.027884000000000242,
0.0001619999999995514,
0.03847200000000228,
0.0002839999999970644,
0.03852300000000142,
0.00026599999999987745,
0.0384910000000005,
0.00019400000000047157,
0.041166999999997955,
0.00018599999999935335,
0.03842000000000212,
0.00023900000000054433,
0.03847199999999873,
0.00023300000000148202,
0.038425000000000153,
0.00011299999999891952,
0.03840399999999988,
0.00010199999999827014,
0.03828400000000087,
0.0001260000000016248,
0.03851299999999824,
0.00013600000000124624,
0.03845499999999902,
0.00012300000000209366,
0.03843299999999772,
0.00010400000000032605,
0.03843300000000127,
0.00011399999999994748,
0.022207999999999117,
0.005140000000000811,
1.0000000010279564e-06,
0.004960999999997995,
0.0001260000000016248,
2.49999999972772e-05,
5.9000000000253294e-05,
0.005793000000000603,
0.00011200000000144428,
0.014848999999998114,
0.023520000000001318,
0.0001639999999980546,
0.038336000000001036,
0.00010900000000191312,
0.038561999999998875,
9.100000000117348e-05,
0.038706999999998715,
0.00017499999999870397,
0.038467000000000695,
0.00016800000000216642,
0.03856699999999691,
0.00011200000000144428,
0.03888900000000106,
0.00013899999999722468,
0.03846600000000322,
0.00017399999999767601,
0.022795999999999594,
0.015565000000002271,
0.00015399999999843317,
0.008521000000001777,
0.029800999999999078,
0.00010899999999836041,
0.03448200000000057,
1.0000000010279564e-06,
1.0000000010279564e-06,
6.999999999734996e-05,
0.003934000000000992,
0.00010500000000135401,
0.00439699999999732,
0.00041100000000326986,
0.000453999999997734,
4.900000000063187e-05,
0.00010400000000032605,
1.999999998503199e-06,
5.7000000001750095e-05,
2.1000000000270802e-05,
0.010163999999999618,
1.0000000010279564e-06,
0.0029109999999974434,
1.0000000010279564e-06,
0.019946999999998383,
0.00015100000000245473,
0.0013249999999978002,
0.0004960000000018283,
0.0042669999999986885,
0.000537000000001342,
6.799999999884676e-05,
0.00013799999999974943,
4.500000000007276e-05,
0.025894000000000972,
0.00016099999999852344,
4.700000000212867e-05,
0.00543700000000058,
0.0001239999999995689,
0.019669999999997856,
0.00021600000000177033,
6.30000000008124e-05,
0.01851299999999867,
0.00015499999999946112,
0.03833799999999954,
9.90000000022917e-05,
0.038338999999997014,
0.00010000000000331966,
0.03838699999999662,
0.00010800000000088517,
0.03839800000000082,
0.0001010000000007949,
0.03844099999999884,
9.000000000014552e-05,
0.03849699999999956,
0.00010999999999938836,
0.03837299999999999,
9.999999999976694e-05,
0.03834800000000271,
9.199999999864872e-05,
0.03847199999999873,
0.0001220000000010657,
0.03841099999999997,
9.999999999976694e-05,
0.038492000000001525,
9.799999999771103e-05,
0.03834100000000262,
0.00012699999999910005,
0.038295999999999,
0.00012100000000003774,
0.038568999999998965,
0.0002550000000027808,
0.03857899999999859,
0.0002439999999985787,
0.03855300000000028,
0.00022799999999989495,
0.03847999999999985,
0.0001830000000033749,
0.03847399999999723,
0.0002080000000006521,
0.038395999999998764,
0.00011399999999994748,
0.038492000000001525,
9.500000000173259e-05,
0.03840199999999783,
0.00021100000000018326,
0.03857500000000158,
0.00012500000000059686,
0.03855999999999682,
0.00023900000000054433,
0.03885200000000211,
0.00018599999999935335,
0.038757000000000374,
9.299999999967667e-05,
0.03892799999999852,
9.400000000070463e-05,
0.038464000000001164,
0.00028899999999865145,
0.03853499999999954,
0.00023600000000101318,
0.03946300000000136,
0.00017499999999870397,
0.03870600000000124,
0.0002439999999985787,
0.03847499999999826,
0.00010600000000238197,
0.0015450000000001296,
6.899999999987472e-05,
6.600000000034356e-05,
9.999999974752427e-07,
0.008115000000000094,
0.00018900000000243722,
0.0001889999999988845,
6.000000000128125e-05,
0.005447999999997677,
7.599999999996498e-05,
0.006952000000001846,
0.0009099999999975239,
1.0000000010279564e-06,
0.0,
0.00392800000000193,
0.0,
0.004940999999998752,
9.700000000023579e-05,
7.700000000099294e-05,
3.799999999998249e-05,
0.005532999999999788,
9.700000000023579e-05,
0.014801999999999538,
0.007774999999998755,
0.0004249999999998977,
0.00022399999999933584,
0.015271999999999508,
0.00020500000000112095,
0.008169999999999789,
0.00014600000000086766,
0.00023399999999895726,
0.0004000000000026205,
9.299999999967667e-05,
0.0002609999999982904,
5.999999999062311e-06,
6.899999999987472e-05,
3.000000003083869e-06,
0.00017499999999870397,
1.0000000010279564e-06,
0.0003089999999978943,
2.9999999995311555e-06,
5.800000000277805e-05,
0.006676999999999822,
0.000150999999998902,
5.9000000000253294e-05,
0.00023200000000045407,
5.499999999969418e-05,
0.006243999999998806,
9.000000000014552e-05,
1.0000000010279564e-06,
0.009036999999999296,
0.005902999999999992,
0.00019700000000000273,
0.004788000000001347,
9.099999999762076e-05,
0.00014400000000236446,
0.00013899999999722468,
0.00010600000000238197,
0.006180999999997994,
0.00023400000000250998,
4.5999999997548e-05,
8.800000000164232e-05,
0.02671099999999882,
0.0001490000000003988,
0.03839699999999979,
0.005915000000001669,
0.00014599999999731494,
0.00016500000000263526,
6.199999999978445e-05,
0.24268,
9.999999974752427e-07,
0.028163000000002825,
0.04917999999999978,
0.0001619999999995514,
5.9000000000253294e-05,
0.7072579999999995,
0.0404270000000011,
5.5999999997169425e-05,
0.023001000000000715,
8.599999999958641e-05,
0.3476479999999995,
0.0,
0.027922000000000224,
0.04356600000000199,
0.0003640000000011412,
0.00010199999999827014,
0.11059399999999897,
0.00012900000000115597,
0.004761999999999489,
0.07076700000000002,
0.17951400000000106,
0.00019499999999794682,
8.300000000005525e-05,
0.00010200000000182285,
7.399999999790907e-05,
0.40883400000000236,
0.004362000000000421,
0.18899000000000044,
0.004120999999997821,
0.0,
0.0049330000000011864,
8.19999999990273e-05,
0.00010699999999985721,
3.500000000045134e-05,
0.019497000000001208,
0.05518000000000001,
0.00017199999999917281,
0.00010699999999985721,
0.00018800000000140926,
8.79999999980896e-05,
0.32641399999999976,
1.0000000010279564e-06,
0.030867000000000644,
0.0514790000000005,
6.999999996537554e-06,
0.00018900000000243722,
0.9275540000000007,
9.999999974752427e-07,
0.02865600000000157,
0.03474999999999895,
0.00022000000000232944,
8.899999999911756e-05,
0.966740999999999,
0.4456150000000001,
0.005977999999998929,
1.0000000010279564e-06,
0.004947999999998842,
8.700000000061436e-05,
0.00011800000000050659,
3.600000000147929e-05,
0.019461999999997204,
0.3611290000000018,
0.00015600000000048908,
0.00013799999999974943,
0.00012299999999854094,
0.0001600000000010482,
0.011433000000000249,
0.00036499999999861643,
0.00956599999999952,
2.0000000020559128e-06,
0.02571800000000124,
0.0436179999999986,
0.00015699999999796432,
7.599999999996498e-05,
0.4392250000000004,
0.005361000000000615,
0.09696399999999983,
1.0000000010279564e-06,
0.027243999999999602,
0.021639000000000408,
0.00012100000000003774,
6.199999999978445e-05,
0.0033789999999989107,
1.0000000010279564e-06,
0.028220000000001022,
0.034531999999998675,
0.00018999999999991246,
0.02044400000000124,
0.00017599999999973193,
0.030038999999998595,
0.000158000000002545,
0.016802999999999457,
0.00020299999999906504,
0.011749999999999261,
0.012482999999999578,
0.000128000000000128,
0.08605200000000224,
0.0005779999999973029,
0.00019400000000047157,
0.009458999999999662,
0.08884100000000217,
0.00016099999999852344,
0.0005150000000000432,
7.100000000193063e-05,
0.0012239999999970053,
0.08962500000000162,
0.006301000000000556,
0.0002689999999994086,
7.099999999837792e-05,
0.00014800000000292357,
3.6999999998954536e-05,
0.02649200000000107,
0.0013429999999985398,
0.002500000000001279,
0.000612000000000279,
0.023566999999999894,
0.00020099999999700913,
0.0005990000000011264,
0.024180999999998676,
0.0004010000000000957,
0.00031000000000247496,
5.799999999922534e-05,
0.0002500000000011937,
3.6999999998954536e-05,
3.6999999998954536e-05,
0.0,
0.002548000000000883,
0.02337100000000092,
0.0024479999999975632,
0.0001010000000007949,
0.008691000000002447,
9.299999999967667e-05,
0.0011019999999994923,
9.999999974752427e-07,
1.0000000010279564e-06,
0.010280999999999096,
0.023578000000000543,
0.019719999999999516,
7.700000000099294e-05,
0.03531900000000121,
0.00019599999999897477,
0.14170500000000175,
0.001625999999998129,
0.06280399999999986,
0.04037500000000094,
0.05656199999999956,
0.00027599999999949887,
6.100000000230921e-05,
0.00018099999999776628,
8.500000000211116e-05,
3.499999999689862e-05,
1.2000000001677336e-05,
1.5999999998683734e-05,
0.058740000000000236,
0.13491000000000142,
0.9394819999999982,
1.0000000010279564e-06,
1.999999998503199e-06,
0.00015300000000095793,
0.01115000000000066,
0.0003570000000010509,
6.49999999993156e-05,
0.04107700000000136,
8.899999999911756e-05,
8.39999999975305e-05,
3.900000000101045e-05,
0.10851300000000208,
0.0001319999999971344,
8.300000000005525e-05,
0.0001449999999998397,
